,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
0,3,0,2,4,2,1,0,4,2,3,2,4,25804.09168883251,25333.044747167038,0.14124630952380854,2021-01-18,Spain,,Plan 1
1,3,0,2,4,2,1,0,4,2,3,2,4,24997.192791612346,25333.044747167038,0.14124630952380854,2021-01-19,Spain,,Plan 1
2,3,0,2,4,2,1,0,4,2,3,2,4,24909.881054765967,25333.044747167038,0.14124630952380854,2021-01-20,Spain,,Plan 1
3,3,0,2,4,2,1,0,4,2,3,2,4,25055.4409249659,25333.044747167038,0.14124630952380854,2021-01-21,Spain,,Plan 1
4,3,0,2,4,2,1,0,4,2,3,2,4,25275.75685860905,25333.044747167038,0.14124630952380854,2021-01-22,Spain,,Plan 1
5,3,0,2,4,2,1,0,4,2,3,2,4,25519.393816717526,25333.044747167038,0.14124630952380854,2021-01-23,Spain,,Plan 1
6,3,0,2,4,2,1,0,4,2,3,2,4,25769.556094665975,25333.044747167038,0.14124630952380854,2021-01-24,Spain,,Plan 1
7,3,0,2,4,2,0,0,4,2,3,2,4,26157.805168595667,25383.57524427606,0.12386535714285621,2021-01-25,Spain,,Plan 1
8,3,0,2,4,2,0,0,4,2,3,2,4,26620.802629975657,25615.51950689939,0.12386535714285621,2021-01-26,Spain,,Plan 1
9,3,0,2,4,2,0,0,4,2,3,2,4,27133.437024176048,25933.170359672262,0.12386535714285621,2021-01-27,Spain,,Plan 1
10,3,0,2,4,2,0,0,4,2,3,2,4,27683.950324487574,26308.671702461066,0.12386535714285621,2021-01-28,Spain,,Plan 1
11,3,0,2,4,2,0,0,4,2,3,2,4,28265.643877729603,26735.798419478295,0.12386535714285621,2021-01-29,Spain,,Plan 1
12,3,0,2,4,2,0,0,4,2,3,2,4,28874.030891117054,27215.032287249658,0.12386535714285621,2021-01-30,Spain,,Plan 1
13,3,0,2,4,2,0,0,4,2,3,2,4,29505.787433616366,27748.779621385424,0.12386535714285621,2021-01-31,Spain,,Plan 1
14,3,0,2,4,2,1,0,4,2,3,2,4,30024.60483163129,28301.179573247657,0.14124630952380854,2021-02-01,Spain,,Plan 1
15,3,0,2,4,2,1,0,4,2,3,2,4,30478.099428397556,28852.221973022213,0.14124630952380854,2021-02-02,Spain,,Plan 1
16,3,0,2,4,2,1,0,4,2,3,2,4,30886.39709881301,29388.35912654178,0.14124630952380854,2021-02-03,Spain,,Plan 1
17,3,0,2,4,2,1,0,4,2,3,2,4,31259.919445254473,29899.211858079907,0.14124630952380854,2021-02-04,Spain,,Plan 1
18,3,0,2,4,2,1,0,4,2,3,2,4,31605.213745082838,30376.2932677018,0.14124630952380854,2021-02-05,Spain,,Plan 1
19,3,0,2,4,2,1,0,4,2,3,2,4,31926.957500200577,30812.42564042802,0.14124630952380854,2021-02-06,Spain,,Plan 1
20,3,0,2,4,2,1,0,4,2,3,2,4,32228.717590955686,31201.41566290506,0.14124630952380854,2021-02-07,Spain,,Plan 1
21,3,0,2,4,2,0,0,4,2,3,2,4,32655.71521527705,31577.288574854458,0.12386535714285621,2021-02-08,Spain,,Plan 1
22,3,0,2,4,2,0,0,4,2,3,2,4,33155.62013882727,31959.791533487274,0.12386535714285621,2021-02-09,Spain,,Plan 1
23,3,0,2,4,2,0,0,4,2,3,2,4,33706.13235540239,32362.61085585718,0.12386535714285621,2021-02-10,Spain,,Plan 1
24,3,0,2,4,2,0,0,4,2,3,2,4,34295.76928771725,32796.30369049472,0.12386535714285621,2021-02-11,Spain,,Plan 1
25,3,0,2,4,2,0,0,4,2,3,2,4,34917.34798767321,33269.46572515049,0.12386535714285621,2021-02-12,Spain,,Plan 1
26,3,0,2,4,2,0,0,4,2,3,2,4,35565.692622092545,33789.28502827791,0.12386535714285621,2021-02-13,Spain,,Plan 1
27,3,0,2,4,2,0,0,4,2,3,2,4,36236.76145533973,34361.86272318992,0.12386535714285621,2021-02-14,Spain,,Plan 1
28,3,0,2,4,2,0,0,4,2,3,2,4,36927.26425964694,34972.08401524276,0.12386535714285621,2021-02-15,Spain,,Plan 1
29,3,0,2,4,2,0,0,4,2,3,2,4,37634.45985739383,35611.91826075227,0.12386535714285621,2021-02-16,Spain,,Plan 1
30,3,0,2,4,2,0,0,4,2,3,2,4,38356.028300877704,36276.189110105886,0.12386535714285621,2021-02-17,Spain,,Plan 1
31,3,0,2,4,2,0,0,4,2,3,2,4,39089.97974203806,36961.076317866,0.12386535714285621,2021-02-18,Spain,,Plan 1
32,3,0,2,4,2,0,0,4,2,3,2,4,39834.584933441125,37663.53873868999,0.12386535714285621,2021-02-19,Spain,,Plan 1
33,3,0,2,4,2,0,0,4,2,3,2,4,40588.32060250159,38381.057021605564,0.12386535714285621,2021-02-20,Spain,,Plan 1
34,3,0,2,4,2,0,0,4,2,3,2,4,41349.825878692354,39111.49479637023,0.12386535714285621,2021-02-21,Spain,,Plan 1
