,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
0,3,3,2,3,2,0,1,4,2,3,2,2,560.2391379188987,477.7463100927942,47.51,2020-11-19,Israel,,Plan 1
1,3,3,2,3,2,0,1,4,2,3,2,2,494.5155964970229,477.7463100927942,47.51,2020-11-20,Israel,,Plan 1
2,3,3,2,3,2,0,1,4,2,3,2,2,467.6337787869038,477.7463100927942,47.51,2020-11-21,Israel,,Plan 1
3,3,3,2,3,2,0,1,4,2,3,2,2,457.41794163333793,477.7463100927942,47.51,2020-11-22,Israel,,Plan 1
4,3,3,2,3,2,0,1,4,2,3,2,2,454.35531824287926,477.7463100927942,47.51,2020-11-23,Israel,,Plan 1
5,3,3,2,3,2,0,1,4,2,3,2,2,454.3652429677943,477.7463100927942,47.51,2020-11-24,Israel,,Plan 1
6,3,3,2,3,2,0,1,4,2,3,2,2,455.6971546027222,477.7463100927942,47.51,2020-11-25,Israel,,Plan 1
7,3,3,2,2,2,0,0,4,2,3,2,1,462.21735083518536,463.74319765226363,42.01,2020-11-26,Israel,,Plan 1
8,3,3,2,2,2,0,0,4,2,3,2,1,471.1766861166952,460.40906759793114,42.01,2020-11-27,Israel,,Plan 1
9,3,3,2,2,2,0,0,4,2,3,2,1,481.4468793055992,462.38236767203045,42.01,2020-11-28,Israel,,Plan 1
10,3,3,2,2,2,0,0,4,2,3,2,1,492.56414364937575,467.4032536743216,42.01,2020-11-29,Israel,,Plan 1
11,3,3,2,2,2,0,0,4,2,3,2,1,504.33344915098604,474.542986661194,42.01,2020-11-30,Israel,,Plan 1
12,3,3,2,2,2,0,0,4,2,3,2,1,516.66779740741,483.44335158113915,42.01,2020-12-01,Israel,,Plan 1
13,3,3,2,2,2,0,0,4,2,3,2,1,529.5240684578457,493.99005356044245,42.01,2020-12-02,Israel,,Plan 1
14,2,1,2,2,0,0,0,4,2,3,2,0,557.7790909463619,507.64173071918196,26.67,2020-12-03,Israel,,Plan 1
15,2,1,2,2,0,0,0,4,2,3,2,0,597.1365522306165,525.635997306885,26.67,2020-12-04,Israel,,Plan 1
16,2,1,2,2,0,0,0,4,2,3,2,0,644.5912687717638,548.9423386591942,26.67,2020-12-05,Israel,,Plan 1
