C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
3,0,2,4,2,0,0,4,2,3,2,4,762.7109424787918,553.3485332160743,0.1238653571428562,2020-10-08,Hungary,,Plan 1
3,0,2,4,2,0,0,4,2,3,2,4,659.2098205528209,553.3485332160743,0.1238653571428562,2020-10-09,Hungary,,Plan 1
3,0,2,4,2,0,0,4,2,3,2,4,588.7073939491512,553.3485332160743,0.1238653571428562,2020-10-10,Hungary,,Plan 1
3,0,2,4,2,0,0,4,2,3,2,4,532.8114911294264,553.3485332160743,0.1238653571428562,2020-10-11,Hungary,,Plan 1
3,0,2,4,2,0,0,4,2,3,2,4,484.77086757489946,553.3485332160743,0.1238653571428562,2020-10-12,Hungary,,Plan 1
3,0,2,4,2,0,0,4,2,3,2,4,441.9672364276281,553.3485332160743,0.1238653571428562,2020-10-13,Hungary,,Plan 1
3,0,2,4,2,0,0,4,2,3,2,4,403.2619803998033,553.3485332160743,0.1238653571428562,2020-10-14,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,370.82517189471383,497.36485170406326,0.1114814285714277,2020-10-15,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,342.4304991200245,452.11066292794953,0.1114814285714277,2020-10-16,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,317.0204706432222,413.29824531281685,0.1114814285714277,2020-10-17,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,294.00712500571603,379.1833358665725,0.1114814285714277,2020-10-18,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,273.01127780645317,348.93196589965163,0.1114814285714277,2020-10-19,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,253.7603650561505,322.0452699894405,0.1114814285714277,2020-10-20,Hungary,,Plan 1
3,0,2,4,2,0,0,3,2,3,2,4,236.04463791454708,298.1570782058325,0.1114814285714277,2020-10-21,Hungary,,Plan 1
3,0,2,4,2,0,0,0,2,3,2,4,223.84085210225464,277.1593182354812,0.0743296428571422,2020-10-22,Hungary,,Plan 1
3,0,2,4,2,0,0,0,2,3,2,4,214.69569290199328,258.9114887757624,0.0743296428571422,2020-10-23,Hungary,,Plan 1
3,0,2,4,2,0,0,0,2,3,2,4,207.4782954057726,243.26260659898392,0.0743296428571422,2020-10-24,Hungary,,Plan 1
3,0,2,4,2,0,0,0,2,3,2,4,201.5965068268336,230.06108971628643,0.0743296428571422,2020-10-25,Hungary,,Plan 1
